Patterdale Terrier,Tasmanian Devil,0.38,13
Rhodesian Ridgeback,Red Kangaroo,0.3762376238,8
Shih Tzu,Virginia Opossum,0.56,9
Alpine Mastiff,Eastern Gorilla,0.17,23
American Bulldog,Mandrill,0.73,11
American Bulldogs (pack of 3),Western Gorilla,0.27,11
American Pit Bull Terrier,Common Chimpanzee,0.24,37
American Pit Bull Terrier,Human,0.33,18
American Pit Bull Terrier,Human (female),0.75,16
American Pit Bull Terrier,Mandrill,0.2,20
American Pit Bull Terrier,Olive Baboon,0.4,20
American Pit Bull Terrier,Tibetan Macaque,1,10
Olive Baboon,American Staffordshire Terrier (Amstaff),0.5,8
Australian Cattle Dogs (2),Mandrill,1,6
Brazilian Dogo (pack of 4),Eastern Gorilla,0.47,15
Bullmastiff,Common Chimpanzee,0.92,12
Bully Kutta,Common Chimpanzee (troop of 2),0.29,24
Bully Kutta,Drill,0.92,12
Bully Kutta,Eastern Gorilla (female),0.07,14
Caucasian Shepherd Dog,Human,0.73,11
Central Asian Shepherd Dog (Alabai) (pack of 3),Eastern Gorilla,0.67,18
Dogo Argentino,Bornean Orangutan,0.6,15
Dogo Argentino,Common Chimpanzee,0.81,27
Dogo Argentino,Human (male),0.33,15
Dogo Argentino,Mandrill,0.64,25
Dogo Argentino,Neanderthal,0.75,8
Dogo Argentino,Paranthropus boisei,0.82,11
English Mastiff,Eastern Gorilla (female),0.36,22
German Shepherd,Common Chimpanzee,0.29,14
German Shepherd,Human,0.26,23
German Shepherds (2),Human (strong male),0.6237623762,16
Gull Dong,Common Chimpanzee,0.25,16
Hokkaido Inu,Gelada,0.67,6
Jagdterrier,Collared Mangabey,0.9,10
Rottweiler,Mandrill,0.71,7
Rottweilers (3),Mountain Gorilla,0.28,18
Shiba Inu,Rhesus Macaque,1,6
Tosa Inu,Common Chimpanzee,0.79,14
American Pit Bull Terrier,African Crested Porcupine,0.2,10
Chihuahua,Muskrat,0.1,10
Jagdterriers (pack of 2),African Crested Porcupine,0.71,7
American Bulldog,Chacoan Peccary,0.64,11
American Pit Bull Terrier,Collared Peccary (Javelina),0.35,20
Bully Kutta,Indian Boar,0.11,9
Dogo Argentino,White-lipped Peccary,0.69,16
Dogo Argentinos (2),Wild Boar,0.23,13
Kangals (3),Wild Boar,0.5,16
Pyrenean Mountain Dog,American Feral Pig,0.33,9
Rottweilers (3),Wild Boar,0.5,6
American Pit Bull Terrier,Giant Anteater,0.24,21
Bully Kutta,Giant Anteater,0.73,11
Dogo Argentino (pack of 2),Macroeuphractus outesi,0.5,10
Greyhounds (2),Pronghorn,1,15
Dogo Argentino,Yacare Caiman (on land),0.53,19
Rottweiler,Spectacled (Common) Caiman,0.33,30
Australian Kelpie,Perentie,0.7,10
Bully Kutta,Komodo Dragon,0.1,10
Jagdterrier,Lace Monitor,0.3762376238,8
Jagdterrier,Perentie,0.1287128713,8
Labrador Retriever,Asian Water Monitor,0.45,11
Miniature Bull Terrier,Lace Monitor,0.5,12
Miniature Fox Terrier,Mexican Beaded LIzard,0.67,9
Tibetan Mastiff,Komodo Dragon,0.09,22
American Pit Bull Terrier,Boa Constrictor,0.11,19
Boerboel,African Rock Python,0.07,15
Bully Kutta,Reticulated Python,0.08,13
Dogo Argentino,Reticulated Python,0.15,20
Dogo Argentino,Yellow Anaconda,0.36,11
Fila Brasileiro,Yellow Anaconda,0.36,11
Jack Russell Terrier,King Brown (Mulga) Snake,0.6,5
Tosa Inu,Burmese Python,0,9
American Pit Bull Terrier,Golden Eagle,0.9,10
American Pit Bull Terrier,Haast's Eagle,0.64,11
American Pit Bull Terrier,Harpy Eagle,0.83,18
Dogo Argentino,Andalgalornis steulleti,0.55,11
Dogo Argentino,Golden Eagle (aerie of 2),0.3762376238,8
Jagdterrier,Harpy Eagle,0.17,12
Patterdale Terrier,Andean Condor,0.5,6
Staffordshire Bull Terrier,Cinereous (Eurasian Black) Vulture,0.86,14
Staffordshire Bull Terrier,Cuban Giant Owl,0.67,9
Staffordshire Bull Terrier,Harpy Eagle,0.25,12
Agriotherium africanum,Polar Bear,0.69,16
Alaskan Penisula Brown Bear,Kodiak Bear,0.17,12
American Black Bear,Asiatic Black Bear,0.55,22
American Black Bear,Grizzly Bear (sow),0.26,19
American Black Bear (sow),Kolponomos spp.,1,2
American Black Bear,Syrian Brown Bear,0.33,15
Arctodus simus,Arctotherium angustidens,0.92,13
Arctodus simus,European Cave Bear,0.77,22
Arctodus simus (sow),European Cave Bear,0,10
Arctodus simus,Polar Bear,0.81,27
Arctodus simus,Steppe Brown Bear,0.5,12
Asiatic Black Bear,Sloth Bear,0.67,15
Asiatic Black Bear,Spectacled Bear,0.8,10
Asiatic Black Bear,Ussuri Brown Bear (sow),0.1287128713,8
Auvergne Bear,Sun Bear,0.33,3
Auvergne Bear,Ursavus elmensis,0.67,3
Barren Ground Grizzly Bear,Indarctos arctoides,1,1
Cantabrian Brown Bear,Sloth Bear,0.4,10
Cantabrian Brown Bear (sow),Sloth Bear (sow),0.43,7
Coastal Brown Bear,Kamchatka Brown Bear,0.65,17
Giant Panda,Sloth Bear,0.23,22
Giant Panda,Spectacled Bear,0,8
Glacier Bear,Tibetan Blue Bear,0.2,10
Gobi Bear,Sloth Bear,0.41,17
Grizzly Bear (sow),Haida Gwaii�Black Bear,0.29,7
European Cave Bear,Kodiak Bear,0.77,22
European Cave Bear,Polar Bear,0.59,29
Haida Gwaii Black Bear,Polar Bear (sow),0.17,6
Interior Grizzly Bear,Ussuri Brown Bear,0.4,20
Kamchatka Brown Bear,Kodiak Bear,0.08,12
Kamchatka Brown Bear,Ussuri Brown Bear,0.89,9
Kodiak Bear,Polar Bear,0.35,89
Kodiak Bear,Ussuri Brown Bear,1,8
Kolponomos spp.,Sri Lankan Sloth Bear,0.25,4
Kolponomos spp.,Sun Bear,0.83,6
Sloth Bear,Spectacled Bear,0.81,16
Sloth Bear,Tibetan Blue Bear,0.27,15
Spectacled Bear (sow),Sun Bear,0,7
Sri Lankan Sloth Bear (sow),Sun Bear (boar),0.69,13
Sun Bear,Ursavus elmensis,0.75,4
Asiatic Black Bear,Amphicyon major,0.14,7
European Cave Bear,Amphicyon ingens,0.7,10
Kodiak Bear,Pseudocyon spp.,0,2
Polar Bear,Amphicyon ingens,0.31,26
Brown Bear,Barbourofelis fricki,0.11,9
Sun Bear,Barbourofelis morrisi,0,11
Kolponomos spp.,Megalictis ferox,0.71,7
Spectacled Bear,Giant Otter Romp (4),0.83,6
Sri Lankan Sloth Bear,Megalictis ferox,1,3
Sun Bear,Megalictis ferox,0.44,9
Sun Bear (sow),Wolverine (boar),0.78,18
Grizzly Bear,Quercylurus major,0.38,13
American Black Bear,Giant (Short-faced) Hyena,0.76,21
American Black Bear (sow),Spotted Hyena,0.93,14
Asiatic Black Bear,Striped Hyena (clan of 3),0.6,5
Cinnamon Black Bear,Spotted Hyena (clan of 2),0.64,11
Giant Panda,Spotted Hyena,0.78,27
Kamchatka Brown Bear,Giant (Short-faced) Hyena (clan of 4),0.57,7
Kodiak Bear,Spotted Hyenas (clan of 6),0.69,45
Polar Bear,Spotted Hyenas (clan of 10),0.47,19
Sloth Bear,Spotted Hyena (clan of 2),0.4,15
Sun Bear,Spotted Hyena,0.56,52
Sun Bear (sow),Striped Hyena,0.82,11
Kodiak Bear,Percrocuta spp. (clan of 4/5),0.5,8
Sloth Bear,Percrocuta spp.,0.67,3
Sun Bear,Chapalmalania altaefrontis,0,2
American Black Bear,Steller's (Northern) Sea Lion,0.2,10
Arctodus simus,Northern Elephant Seal,0.43,21
Arctotherium angustidens,Southern Elephant Seal,0.35,17
Grizzly Bear,Bearded (Square Flipper) Seal,0.94,16
Grizzly Bear (sow),South American Sea Lion,0.75,8
Kodiak Bear,Steller's (Northern) Sea Lion,0.67,18
Kodiak Bear,Walrus,0.56,34
Polar Bear,False Killer Whale,0.1,10
Polar Bear,Walrus,0.6,30
American Black Bear,African Forest Buffalo,0.33,9
American Black Bear,Muskox,0.35,20
Arctodus simus,Gaur,0.76,21
Arctodus simus,Woods Bison,0.79,19
Arctotherium angustidens,African (Cape) Buffaloes (2),0.33,12
Arctotherium angustidens,Ancient Bison,0.75,4
European Cave Bear,Aurochs,0.53,19
Grizzly Bear,African (Cape) Buffalo,0.56,25
Grizzly Bear,Plains Bison,0.29,48
Kodiak Bear,Iberian (Spanish) Fighting Bull,0.6,57
Kodiak Bear,Wood Bison,0.55,31
Polar Bear,Belgian Blue,0.86,14
Polar Bear,Iberian (Spanish) Fighting Bull,0.64,25
Polar Bear,Indian Gaur,0.52,31
Polar Bear,Plains Bison,0.62,42
Polar Bear,Wood Bison,0.67,15
Ussuri Brown Bear,Common Eland,0.71,17
American Black Bear,Rocky Mountain Elk,0.8712871287,8
American Black Bear (sow),White-tailed Deer,1,4
Eurasian Brown Bear,European Elk,0.83,18
Giant Panda,Reindeer (Caribou),0.67,9
Grizzly Bear,Roosevelt Elk,0.78,23
Sloth Bear,Red Deer,0.7,10
Sloth Bear,Roosevelt Elk,0.22,9
Arctotherium angustidens,Simbakubwa kutokaafrika,0.56,32
Grizzly Bear,Hyaenodon gigas,0.57,21
Polar Bear,Sarkastodon mongoliensis,0.3762376238,8
American Black Bear,Okapi,0.83,6
Arctodus simus,Diprotodon optatum,0.14,7
Plionarctos edensis,Marsupial Lion,0.14,7
Sloth Bear,Marsupial Lion,0.28,18
American Black Bear,Dinocrocuta gigantea,0.25,12
Grizzly Bear,Dinocrocuta gigantea,0.57,14
Sloth Bear,Dinocrocuta gigantea,0.14,21
American Black Bear (sow),Livestock Gaurdian Donkey,0.65,20
American Black Bear,Wild Horse,0.79,19
Arctotherium angustidens,Black Rhinoceros,0.6,20
Grizzly Bear,Equus giganteus,0.45,11
Kodiak Bear,Sumatran Rhinoceros,0.41,22
American Black Bear,Gigantopithecus blacki,0.37,19
Asiatic Black Bear,Eastern Gorilla,0.8,15
Giant Panda,Common Chimpanzee (troop of 3),0.46,13
Giant Panda,Western Gorilla,0.19,31
Gobi Bear,Western Lowland Gorilla,0.83,6
Grizzly Bear,Eastern Gorilla (coalition of 3),0.54,37
Grizzly Bear (sow),Eastern Gorilla (coalition of 2),0.61,38
Polar Bear,Eastern Gorilla (coalition of 3),0.83,23
Polar Bear (sow),Gigantopithecus blacki,0.9,20
Sloth Bear,Gigantopithecus blacki,0.5,18
Spectacled Bear,Mountain Gorilla,0.45,33
Sun Bear,Bornean Orangutan,0.77,26
Sun Bear (sow),Human (strong male),0.56,18
Arctodus simus,Palaeoloxodon mnaidriensis,0.45,11
American Black Bear,Collared Peccary (Javelina) (squadron of 6),0.67,6
American Black Bear,Ussuri�Wild Boar,0.61,18
Arctodus simus,Daeodon shoshonensis,0.33,30
Arctotherium angustidens,Hippopotamus (cow),0.51,37
Asiatic Black Bear,Indian Boar,1,2
Barren Ground Grizzly Bear,Wild Boar,1,7
Glacier Bear,Common Warthog,1,7
Kodiak Bear,Daeodon shoshonensis,0.19,16
Polar Bear (sow),Ussuri Wild Boar,0.85,13
Sloth Bear,Common Warthog,0.67,6
Sloth Bear,Indian Boar,0.67,12
Spectacled Bear,White-lipped Peccary (group of 5),0.6,5
Sun Bear,Collared Peccary (Javelina) (pack of 2),0.75,4
Sun Bear,Common Warthog,0.5,8
Tibetan Blue Bear,Wild Boar,0.86,14
Ussuri Black Bear,Ussuri Wild Boar,0.55,11
Ussuri Brown Bear (sow),Pygmy Hippopotamus,0.71,7
American Black Bear,Shasta Ground Sloth,0.54,13
Arctotherium angustidens,Harlan's Ground Sloth,0.67,12
Kolponomos spp.,Thalassocnus spp.,0.5,4
Sun Bear (sow),Giant Anteater,0.58,19
Agriotherium africanum,Barylambda faberi,1,2
European Cave Bear,Pyrotherium macfaddeni,1,7
Pleistocene Polar Bear,Andrewsarchus mongoliensis,0.5,22
Sun Bear,Aardvark,0.92,13
Sun Bear,Giant Asian Pangolin,1,3
Auvergne Bear,Pakicetus inachus,1,5
Grizzly Bear (sow),Pygmy Killer Whale,0.25,4
Grizzly Bear,Pygmy Sperm Whale,0.33,9
Polar Bear,Common Bottlenose Dolphin,0.8,15
Polar Bear,Narwhal,0.8712871287,8
Polar Bear,Pygmy Killer Whale,0.83,18
Sun Bear,Pakicetus inachus,1,3
Arctotherium angustidens,Tapinocephalus atherstonei,0.67,3
Grizzly Bear,Deuterosaurus spp.,0.5,2
Kodiak Bear,Anteosaurus magnificus,0.25,16
Kodiak Bear,Inostrancevia alexandri,0.27,15
Polar Bear,Anteosaurus magnificus,0.14,7
American Black Bear,Arizonasaurus babbitti,0.54,13
American Black Bear,American Alligator,0.26,39
Arctodus simus,Crocodylus thorbjarnarsoni,0.16,19
Arctodus simus,Mourasuchus amazoniensis,0.67,6
Arctotherium angustidens,Barinasuchus arveloi,0.15,26
Arctotherium angustidens,Prestosuchus chiniquensis,0,7
Agriotherium africanum,Nile Crocodile,0.36,14
Asiatic Black Bear,Mugger (Marsh) Crocodile,0.12,17
Asiatic Black Bear,Proterosuchus spp.,0.4,5
Brown Bear,Black Caiman,0.7,10
Coastal Brown Bear,Nile Crocodile,0.35,20
East Siberian Brown Bear,American Crocodile,0.4,15
Giant Panda,Indian Gharial (Gavial),0.44,9
Grizzly Bear,Postosuchus kirkpatricki,0.26,19
Kodiak Bear,Quinkana fortirostrum,0.46,13
Sloth Bear,False Gharial,0.55,11
Sloth Bear,Mugger (Marsh) Crocodile,0.14,14
Spectacled Bear,Black Caiman,0,16
Sun Bear,Australian Freshwater Crocodile,0.44,9
American Black Bear (sow),Komodo Dragon (male),0.71,14
Arctotherium angustidens,Megalania prisca,0.6,20
Auvergne Bear,Komodo Dragon,0.3762376238,8
Giant Panda,Komodo Dragon,0.31,13
Kodiak Bear,Megalania prisca,0.31,16
Sri Lankan Sloth Bear,Komodo Dragon,0.62,13
Sun Bear,Komodo Dragon,0.42,31
American Black Bear,Quetzalcoatlus northropi,0.64,14
Arctotherium angustidens,Titanoboa cerrejonensis,0.55,29
Asiatic Black Bear (sow),Reticulated Python,0.77,13
Giant Panda,Green Anaconda,0.25,16
Giant Panda,Reticulated Python,0.4,20
Kolponomos spp.,Green Anaconda,0.6,5
Sloth Bear,Green Anaconda,0.8,10
Sri Lankan Sloth Bear,Reticulated Python,1,8
Sun Bear,Green Anaconda,0.44,9
Sun Bear,Reticulated Python,0.77,13
American Black Bear,Dimetrodon grandis,0.64,11
Haida Gwaii Black Bear,Brontornis burmeisteri,0.33,9
Kodiak Bear,Gastornis gigantea (2),0.71,7
Sloth Bear,Giant Teratorn (flock of 3),0.6,5
Sun Bear,Giant Teratorn,0.67,3
Sun Bear (sow),Haast's Eagle,0.87,15
Sun Bear,Lappet-faced Vultures (venue of 5),0.5,4
Sun Bear,Southern Cassowary,0.89,18
Alaskan Penisula Brown Bear,Salmon Shark (salmon/river battle),0.27,15
American Black Bear,Bull Shark (in shallow water),0.11,19
Inland Grizzly Bear,Giant Freshwater Stingray (whipray),0.83,12
Kodiak bear,Bull Shark,0.63,19
Polar Bear,Greenland Shark,0.29,31
Arctodus simus,Ceratosaurus nasicornis,0.4,25
Arctodus simus,Majungasaurus crenatissimus,0.22,18
Arctodus simus,Rugops primus,0.6,10
Arctodus simus,Utahraptor ostrommaysorum,0.79,24
Arctotherium angustidens,Carnotaurus sastrei,0.3,30
Arctotherium angustidens,Gigantoraptor erlianensis,0.56,16
Arctotherium�angustidens,Skorpiovenator bustingorryi,0.43,7
European Cave Bear,Nanuqsaurus hoglundi,0.44,9
European Cave Bear,Utahraptor ostrommaysorum,0.53,30
Grizzly Bear,Achillobator giganticus,0.45,11
Grizzly Bear,Dakotaraptor steini,0.5,12
Grizzly Bear,Marshosaurus bicentesimus,0.56,9
Grizzly Bear,Pachycephalosaurus wyomingensis,0.53,15
Grizzly Bear,Rugops primus,0.44,18
Kodiak Bear,Deinonychus antirrhopus (pack of 4),0.33,12
Kodiak Bear,Utahraptor ostrommaysorum,0.61,23
Polar Bear,Cryolophosaurus ellioti,0.23,13
Polar Bear,Nanuqsaurus hoglundi,0.36,22
Polar Bear,Utahraptor ostrommaysorum,0.57,37
Sloth Bear,Deinonychus antirrhopus,0.52,21
Sloth Bear,Moros intrepidus (pack of 2),0.33,6
Sun Bear,Moros intrepidus,0.25,8
Himalayan Red Panda,Yellow-throated Marten,0.42,12
Amphicyon major,Barbourofelis fricki,0.2,5
Amphicyon ingens,Spotted Hyenas (clan of 5/6),0.5,12
Amphicyon major,Giant (Short-faced) Hyena (clan of 2),0.71,7
Fossa,Fisher,0.54,13
Fossa,Honey Badger (sow),0.36,11
Fossa,Tayra,0.5,10
Fossa,Common Raccoon,0.43,7
Brown Hyena (clan of 2),Spotted Hyena (female),0.8,20
Brown Hyena (male),Spotted Hyena (Serengeti male),0.23,13
Brown Hyena,Striped Hyena,0.68,28
Cave Hyena,Giant (Short-faced) Hyena,0.14,7
Giant (Short-faced) Hyena,Megalictis ferox,0.25,8
Spotted Hyena (clan of 3),Enhydriodon omoensis,0.67,6
Striped Hyena,Wolverine,0.87,23
Giant (Short-faced) Hyena (clan of 2),Dinocrocuta gigantea,0.14,7
Spotted Hyena,Brown Fur Seal,0.67,9
Striped Skunk,Banded Mongoose,0.33,3
Molina�s Hog-nosed Skunk,Fisher,0.17,6
Molina�s Hog-nosed Skunk,Tayra,0.22,9
Striped Skunk,American Mink,0.4,5
Striped Skunk,Cozumel (Pygmy) Raccoon,0.83,6
Banded Mongoose,American Mink,0.54,13
Common Dwarf Mongoose,Stoat (Short-tailed Weasel),0.4,5
Slender Mongoose,Stoat (Short-tailed Weasel),0.29,7
White-tailed Mongoose,Yellow-throated Marten,0,6
American Badger,Eurasian Badger,0.07,14
American Badger,Fisher,0.83,12
American Badger,Tayra,0.83,6
American Mink,Lesser Grison,0.43,7
American Mink,Sable,0.2,5
Enhydriodon omoensis,Giant Otter Romp (8),0.4,5
Eurasian Badger,Honey Badger,0.47,17
Eurasian Badger,Wolverine,0.07,15
Fisher,Tayra,0.5,16
Fisher,Yellow-throated Marten,0.85,13
Giant Otter,Honey Badger,1,9
Giant Otter,Wolverine,0.52,23
Honey Badger,Wolverine,0.16,38
Honey Badger,Wolverine (female),0.5,14
Honey Badger,Yellow-throated Martens (3),0.4,5
Tayra,Yellow-throated Marten,1,10
Wolverine,Dinictis felina,0.42,12
American Badger,Common Raccoon,0.96,24
Fisher,Common Raccoon,0.5,16
American Mink,Common (Small-spotted) Genet,0.75,4
Eurasian Badger,African Civet,1,13
European Pine Marten,Common (Small-spotted) Genet,0.89,9
Giant Otter,Binturong (Asian Bearcat),0.91,11
Honey Badger,African Civet,0.73,22
Honey Badger,Binturong (Asian Bearcat),0.5,6
Wolverine,Binturong (Asian Bearcat),1,10
Atlantic Walrus,Steller's (Northern) Sea Lion,0.73,15
Leopard Seal,Southern Elephant Seal (cow),0.36,11
Leopard Seal,Steller's (Northern) Sea Lion,0.1287128713,24
Common Raccoon,African Civet,0.42,12
Amphicyon ingens,African (Cape) Buffalo,0.71,14
Amphicyon ingens,Hyaenodon gigas,0.8,10
Amphicyon ingens,Megistotherium osteothlastes,0.6237623762,16
Barbourofelis morrisi,Western Lowland Gorilla,0.43,14
Barbourofelis morrisi,Arminiheringia auceta,0,1
Barbourofelis fricki,Archaeotherium mortoni,0.71,7
Fossa,Tasmanian Devil,0.25,16
Giant Fossa,Thylacine,0.4,10
Giant Fossa,Guinea Baboon,0.81,16
Giant Fossa,Human,0.25,16
Hemicyon sansaniensis,Mukupirna nambensis,0.67,3
Cave Hyena (clan of 3 - 5),Aurochs,1,6
Spotted Hyenas (clan of 6),African (Cape) Buffalo,0.69,16
Spotted Hyenas (clan of 6),American Bison,0.5,10
Spotted Hyena,Bighorn Sheep,0.93,15
Spotted Hyena,Blue (Common) Wildebeest,0.4,10
Spotted Hyenas (clan of 3),Giant Eland,0.58,12
Spotted Hyenas (clan of 3),Iberian (Spanish) Fighting Bull,0.44,9
Spotted Hyena,Lesser Kudu,1,14
Spotted Hyena,Tsessebe (Bull),1,3
Brown Hyena,Marsh Deer,0.73,11
Spotted Hyenas (clan of 4),Alaskan Moose,0.79,14
Giant (Short-faced) Hyena,Giant Short-faced Kangaroo,0.8,10
Spotted Hyena (clan of 2),Marsupial Lion,0.57,7
Striped Hyena,Red Kangaroo,0.55,22
Spotted Hyena (clan of 2),Plains (Common) Zebra,0.8,10
Spotted Hyena,Mountain Zebra,0.31,26
Brown Hyena,Bornean Orangutan,0.39,18
Brown Hyena,Chacma Baboon (troop of 2),0.71,7
Brown Hyena,Dinopithecus ingens,0.79,14
Cave Hyena,Western Gorilla,0.7,23
Spotted Hyena,Common Chimpanzee (troop of 3),0.35,26
Spotted Hyena,Eastern Gorilla (female),0.78,18
Spotted Hyena (clan of 2),Eastern Gorilla,0.67,15
Spotted Hyena,Neanderthal,0.67,3
Spotted Hyena,Western Gorilla,0.2,55
Striped Hyena,Chacma Baboon,0.93,15
Striped Hyena,Common Chimpanzee (troop of 2),0.3,27
Striped Hyena,Human (strong male),0.57,23
Striped Hyena,Mandrill,0.79,24
Brown Hyena,Indonesian Wild Boar (Banded Pig),1,4
Cave Hyena,Indian Boar,0.79,14
Giant (Short-faced) Hyena,Bushpig,0.75,12
Spotted Hyena,Common Warthog,0.61,23
Spotted Hyena,Red River Hog,1,6
Spotted Hyenas (2),Ussuri Wild Boar,0.29,14
Striped Hyena,Giant Anteater,0.56,16
Striped Skunk,Virginia Opossum,0.6237623762,8
American Hog-nosed Skunk,Brazilian Porcupine,0.2,5
Common Dwarf Mongoose,Asian House Shrew (colony of 3),1,5
Stoat (Short-tailed Weasel),Sharpe's Grysbok,0.75,8
Wolverine,Bighorn Sheep,0.75,4
Yellow-throated Martens (richness of 3/4),Chinese Goral,0.8,5
Giant Otter Romp (2),Marsh Deer,0.4,5
Megalictis ferox,Red Deer,0.33,3
Wolverine,Reindeer (Caribou),0.17,29
Honey Badger,Machaeroides eothen,0.4,5
Honey Badger,Repenomamus giganticus,0.6,5
Black-footed Ferret,Antelope Jackrabbit,1,6
Stoat (Short-tailed Weasel),Flemish Giant Rabbit,1,5
American Badger,Tasmanian Devil,0.54,13
Enhydriodon omoensis,Marsupial Lion,0.43,7
Fisher,Spotted-tail (Tiger) Quoll,0.7,10
Honey Badger (sow),Tasmanian Devil,0.69,13
Honey Badger,Thylacine,0.31,13
Tayra,Spotted-tail (Tiger) Quoll,0.75,8
Wolverine,Red Kangaroo,0.6,10
Wolverine,Thylacine,0.69,16
Wolverine,Whollydooleya tomnpatrichorum,0.6,10
Yellow-throated Marten,Spotted-tail (Tiger) Quoll,0.33,15
Enhydriodon omoensis,Harpagolestes immanis,0.33,3
Spotted-necked Otter,Obdurodon tharalkooschild,0.33,3
American Badger,Rhesus Macaque,0.86,7
Enhydriodon omoensis,Eastern Lowland Gorilla,0.67,9
Fisher (male),Homo floresiensis (unarmed),0.2,10
Fisher,Rhesus Macaque,0.86,7
Giant Otter Romp (2),Human,0.42,19
Honey Badger,Guinea Baboon,0.31,13
North American River Otter,Rhesus Macaque,1,5
Tayra,Brown (Tufted) Capuchin,1,5
Tayra,Venezuelan Red Howler,0.89,9
Wolverine,Olive Baboon,0.54,26
Yellow-throated Marten,Rhesus Macaque,0.5,8
American Badger,North American Porcupine,0.8,5
Eurasian Badger,African Crested Porcupine,0.67,9
European Badger,Eurasian (European) Beaver,0.71,7
European (Eurasian) Otter,North American Beaver,0.33,12
Honey Badger,African Crested Porcupine,0.75,8
Least Weasel,Brown (Norway) Rat,0.76,17
Least Weasel (bitch),Northern Grasshopper Mouse,1,3
Tayra,Mountain Paca,1,6
Wolverine,North American Beaver,0.11,9
Giant Otter,Collared Peccary (Javelina),0.86,7
Wolverine,Collared Peccary (Javelina),0.53,17
Wolverine,Indonesian Wild Boar (Banded Pig),0.67,9
Fisher,Southern Tamandua (Lesser Anteater),0.4,5
Giant Otter (Boar),Giant Anteater (female),0.33,12
Giant Otter,Giant Armadillo,0.5,10
Tayra,Southern Tamandua (Lesser Anteater),0.29,7
Fisher,Big Hairy Armadillo,0,2
Dinictis felina,Hyaenodon horridus,0.33,3
Dinocrocuta gigantea,Iberian (Spanish) Fighting Bull,0.3,23
Dinocrocuta gigantea,Hyaenodon gigas,0.3,10
Dinocrocuta gigantea (clan of 3),Chilotherium wimani,0.2,10
Dinocrocuta gigantea,Archaeotherium mortoni,0.6237623762,8
Atlantic Walrus,African (Cape) Buffalo,0.67,12
Northern Elephant Seal,African (Cape) Buffalo,0.79,19
Pacific Walrus,Aurochs,0.56,9
Pacific Walrus,Gaur,0.83,12
Steller's (Northern) Sea Lion,Alaskan Moose,0.73,15
Southern Elephant Seal,White Rhinoceros,0.11,19
South American Sea Lion,Eastern Lowland Gorilla,0.69,13
Baikal Seal,Giant Beaver,0.2,5
Southern Elephant Seal,Hippopotamus,0.4,47
Steller's (Northern) Sea Lion,Ussuri Wild Boar,0.67,18
Leopard Seal,Thalassocnus spp.,0.5,10
Southern Elephant Seal,Doedicurus clavicaudatus,0.29,7
Common Raccoon,Tasmanian Devil,0.11,9
Cozumel Raccoon,Spotted-tail (Tiger) Quoll,0.29,7
South American Coati,Spotted-tail (Tiger) Quoll,0.2,10
Common Raccoon,Rhesus Macaque,0.67,12
South American Coati,Blond Capuchins (2),0.71,7
Malayan Civet,Virginia Opossum,0.44,9
Common (Small-spotted) Genet,Vervet Monkey,0.5,8
Binturong (Asian Bearcat),Barbary Macaque,0.86,7
Striped Hyena,Pakicetus inachus,0.67,6
Sea Otter,Pakicetus inachus,0.17,6
Sea Otter (Romp of 2),South Asian River Dolphin,0.1287128713,8
